store_id,item_id,wm_yr_wk,sell_price
MH_2,HOMECARE_2_AGARBATTI,1830,2.22
MH_2,HOMECARE_2_AGARBATTI,1831,2.22
MH_2,HOMECARE_2_AGARBATTI,1832,2.22
MH_2,HOMECARE_2_AGARBATTI,1833,2.22
MH_2,HOMECARE_2_AGARBATTI,1834,2.22
MH_2,HOMECARE_2_AGARBATTI,1835,2.22
MH_2,HOMECARE_2_AGARBATTI,1836,2.22
MH_2,HOMECARE_2_AGARBATTI,1837,2.22
MH_2,HOMECARE_2_AGARBATTI,1838,2.22
MH_2,HOMECARE_2_AGARBATTI,1839,2.22
MH_2,HOMECARE_2_AGARBATTI,1840,2.22
MH_2,HOMECARE_2_AGARBATTI,1841,2.22
MH_2,HOMECARE_2_AGARBATTI,1842,2.22
MH_2,HOMECARE_2_AGARBATTI,1843,2.22
MH_2,HOMECARE_2_AGARBATTI,1844,2.22
MH_2,HOMECARE_2_AGARBATTI,1845,2.22
MH_2,HOMECARE_2_AGARBATTI,1846,2.22
MH_2,HOMECARE_2_AGARBATTI,1847,2.22
MH_2,HOMECARE_2_AGARBATTI,1848,2.22
MH_2,HOMECARE_2_AGARBATTI,1849,2.22
MH_2,HOMECARE_2_AGARBATTI,1850,2.22
MH_2,HOMECARE_2_AGARBATTI,1851,2.22
MH_2,HOMECARE_2_AGARBATTI,1852,2.22
MH_2,HOMECARE_2_AGARBATTI,1901,2.22
MH_2,HOMECARE_2_AGARBATTI,1902,2.22
MH_2,HOMECARE_2_AGARBATTI,1903,2.22
MH_2,HOMECARE_2_AGARBATTI,1904,2.22
MH_2,HOMECARE_2_AGARBATTI,1905,2.22
MH_2,HOMECARE_2_AGARBATTI,1906,2.22
MH_2,HOMECARE_2_AGARBATTI,1907,2.22
MH_2,HOMECARE_2_AGARBATTI,1908,2.22
MH_2,HOMECARE_2_AGARBATTI,1909,2.22
MH_2,HOMECARE_2_AGARBATTI,1910,2.22
MH_2,HOMECARE_2_AGARBATTI,1911,2.22
MH_2,HOMECARE_2_AGARBATTI,1912,2.22
MH_2,HOMECARE_2_AGARBATTI,1913,2.22
MH_2,HOMECARE_2_AGARBATTI,1914,2.22
MH_2,HOMECARE_2_AGARBATTI,1915,2.22
MH_2,HOMECARE_2_AGARBATTI,1916,2.22
MH_2,HOMECARE_2_AGARBATTI,1917,2.22
MH_2,HOMECARE_2_AGARBATTI,1918,2.22
MH_2,HOMECARE_2_AGARBATTI,1919,2.22
MH_2,HOMECARE_2_AGARBATTI,1920,2.22
MH_2,HOMECARE_2_AGARBATTI,1921,2.22
MH_2,HOMECARE_2_AGARBATTI,1922,2.22
MH_2,HOMECARE_2_AGARBATTI,1923,2.22
MH_2,HOMECARE_2_AGARBATTI,1924,2.22
MH_2,HOMECARE_2_AGARBATTI,1925,2.22
MH_2,HOMECARE_2_AGARBATTI,1926,2.22
MH_2,HOMECARE_2_AGARBATTI,1927,2.22
MH_2,HOMECARE_2_AGARBATTI,1928,2.22
MH_2,HOMECARE_2_AGARBATTI,1929,2.22
MH_2,HOMECARE_2_AGARBATTI,1930,2.22
MH_2,HOMECARE_2_AGARBATTI,1931,2.22
MH_2,HOMECARE_2_AGARBATTI,1932,2.22
MH_2,HOMECARE_2_AGARBATTI,1933,2.22
MH_2,HOMECARE_2_AGARBATTI,1934,2.22
MH_2,HOMECARE_2_AGARBATTI,1935,2.22
MH_2,HOMECARE_2_AGARBATTI,1936,2.22
MH_2,HOMECARE_2_AGARBATTI,1937,2.22
MH_2,HOMECARE_2_AGARBATTI,1938,2.22
MH_2,HOMECARE_2_AGARBATTI,1939,2.22
MH_2,HOMECARE_2_AGARBATTI,1940,2.22
MH_2,HOMECARE_2_AGARBATTI,1941,2.22
MH_2,HOMECARE_2_AGARBATTI,1942,2.22
MH_2,HOMECARE_2_AGARBATTI,1943,2.22
MH_2,HOMECARE_2_AGARBATTI,1944,2.22
MH_2,HOMECARE_2_AGARBATTI,1945,2.22
MH_2,HOMECARE_2_AGARBATTI,1946,2.22
MH_2,HOMECARE_2_AGARBATTI,1947,2.22
MH_2,HOMECARE_2_AGARBATTI,1948,2.22
MH_2,HOMECARE_2_AGARBATTI,1949,2.22
MH_2,HOMECARE_2_AGARBATTI,1950,2.22
MH_2,HOMECARE_2_AGARBATTI,1951,2.22
MH_2,HOMECARE_2_AGARBATTI,1952,2.22
MH_2,HOMECARE_2_AGARBATTI,2001,2.22
MH_2,HOMECARE_2_AGARBATTI,2002,2.22
MH_2,HOMECARE_2_AGARBATTI,2003,2.22
MH_2,HOMECARE_2_AGARBATTI,2004,2.22
MH_2,HOMECARE_2_AGARBATTI,2005,2.22
MH_2,HOMECARE_2_AGARBATTI,2006,2.22
MH_2,HOMECARE_2_AGARBATTI,2007,2.22
MH_2,HOMECARE_2_AGARBATTI,2008,2.22
MH_2,HOMECARE_2_AGARBATTI,2009,2.22
MH_2,HOMECARE_2_AGARBATTI,2010,2.22
MH_2,HOMECARE_2_AGARBATTI,2011,2.22
MH_2,HOMECARE_2_AGARBATTI,2012,2.22
MH_2,HOMECARE_2_AGARBATTI,2013,2.22
MH_2,HOMECARE_2_AGARBATTI,2014,2.22
MH_2,HOMECARE_2_AGARBATTI,2015,2.22
MH_2,HOMECARE_2_AGARBATTI,2016,2.22
MH_2,HOMECARE_2_AGARBATTI,2017,2.45
MH_2,HOMECARE_2_AGARBATTI,2018,2.45
MH_2,HOMECARE_2_AGARBATTI,2019,2.45
MH_2,HOMECARE_2_AGARBATTI,2020,2.45
MH_2,HOMECARE_2_AGARBATTI,2021,2.45
MH_2,HOMECARE_2_AGARBATTI,2022,2.45
MH_2,HOMECARE_2_AGARBATTI,2023,2.45
MH_2,HOMECARE_2_AGARBATTI,2024,2.45
MH_2,HOMECARE_2_AGARBATTI,2025,2.45
MH_2,HOMECARE_2_AGARBATTI,2026,2.45
MH_2,HOMECARE_2_AGARBATTI,2027,2.45
MH_2,HOMECARE_2_AGARBATTI,2028,2.45
MH_2,HOMECARE_2_AGARBATTI,2029,2.45
MH_2,HOMECARE_2_AGARBATTI,2030,2.45
MH_2,HOMECARE_2_AGARBATTI,2031,2.45
MH_2,HOMECARE_2_AGARBATTI,2032,2.45
MH_2,HOMECARE_2_AGARBATTI,2033,2.45
MH_2,HOMECARE_2_AGARBATTI,2034,2.45
MH_2,HOMECARE_2_AGARBATTI,2035,2.45
MH_2,HOMECARE_2_AGARBATTI,2036,2.45
MH_2,HOMECARE_2_AGARBATTI,2037,2.45
MH_2,HOMECARE_2_AGARBATTI,2038,2.45
MH_2,HOMECARE_2_AGARBATTI,2039,2.45
MH_2,HOMECARE_2_AGARBATTI,2040,2.45
MH_2,HOMECARE_2_AGARBATTI,2041,2.45
MH_2,HOMECARE_2_AGARBATTI,2042,2.45
MH_2,HOMECARE_2_AGARBATTI,2043,2.45
MH_2,HOMECARE_2_AGARBATTI,2044,2.45
MH_2,HOMECARE_2_AGARBATTI,2045,2.45
MH_2,HOMECARE_2_AGARBATTI,2046,2.45
MH_2,HOMECARE_2_AGARBATTI,2047,2.45
MH_2,HOMECARE_2_AGARBATTI,2048,2.45
MH_2,HOMECARE_2_AGARBATTI,2049,2.45
MH_2,HOMECARE_2_AGARBATTI,2050,2.45
MH_2,HOMECARE_2_AGARBATTI,2051,2.45
MH_2,HOMECARE_2_AGARBATTI,2052,2.45
MH_2,HOMECARE_2_AGARBATTI,2053,2.45
MH_2,HOMECARE_2_AGARBATTI,2101,2.45
MH_2,HOMECARE_2_AGARBATTI,2102,2.45
MH_2,HOMECARE_2_AGARBATTI,2103,2.45
MH_2,HOMECARE_2_AGARBATTI,2104,2.45
MH_2,HOMECARE_2_AGARBATTI,2105,2.45
MH_2,HOMECARE_2_AGARBATTI,2106,2.45
MH_2,HOMECARE_2_AGARBATTI,2107,2.45
MH_2,HOMECARE_2_AGARBATTI,2108,2.45
MH_2,HOMECARE_2_AGARBATTI,2109,2.45
MH_2,HOMECARE_2_AGARBATTI,2110,2.45
MH_2,HOMECARE_2_AGARBATTI,2111,2.45
MH_2,HOMECARE_2_AGARBATTI,2112,2.45
MH_2,HOMECARE_2_AGARBATTI,2113,2.45
MH_2,HOMECARE_2_AGARBATTI,2114,2.45
MH_2,HOMECARE_2_AGARBATTI,2115,2.45
MH_2,HOMECARE_2_AGARBATTI,2116,2.45
MH_2,HOMECARE_2_AGARBATTI,2117,2.45
MH_2,HOMECARE_2_AGARBATTI,2118,2.45
MH_2,HOMECARE_2_AGARBATTI,2119,2.45
MH_2,HOMECARE_2_AGARBATTI,2120,2.45
MH_2,HOMECARE_2_AGARBATTI,2121,2.45
MH_2,HOMECARE_2_AGARBATTI,2122,2.45
MH_2,HOMECARE_2_AGARBATTI,2123,2.45
MH_2,HOMECARE_2_AGARBATTI,2124,2.45
MH_2,HOMECARE_2_AGARBATTI,2125,2.45
MH_2,HOMECARE_2_AGARBATTI,2126,2.45
MH_2,HOMECARE_2_AGARBATTI,2127,2.45
MH_2,HOMECARE_2_AGARBATTI,2128,2.45
MH_2,HOMECARE_2_AGARBATTI,2129,2.45
MH_2,HOMECARE_2_AGARBATTI,2130,2.45
MH_2,HOMECARE_2_AGARBATTI,2131,2.45
MH_2,HOMECARE_2_AGARBATTI,2132,2.45
MH_2,HOMECARE_2_AGARBATTI,2133,2.45
MH_2,HOMECARE_2_AGARBATTI,2134,2.45
MH_2,HOMECARE_2_AGARBATTI,2135,2.45
MH_2,HOMECARE_2_AGARBATTI,2136,2.45
MH_2,HOMECARE_2_AGARBATTI,2137,2.45
MH_2,HOMECARE_2_AGARBATTI,2138,2.45
MH_2,HOMECARE_2_AGARBATTI,2139,2.45
MH_2,HOMECARE_2_AGARBATTI,2140,2.45
MH_2,HOMECARE_2_AGARBATTI,2141,2.45
MH_2,HOMECARE_2_AGARBATTI,2142,2.45
MH_2,HOMECARE_2_AGARBATTI,2143,2.45
MH_2,HOMECARE_2_AGARBATTI,2144,2.45
MH_2,HOMECARE_2_AGARBATTI,2145,2.45
MH_2,HOMECARE_2_AGARBATTI,2146,2.45
MH_2,HOMECARE_2_AGARBATTI,2147,2.45
MH_2,HOMECARE_2_AGARBATTI,2148,2.45
MH_2,HOMECARE_2_AGARBATTI,2149,2.45
MH_2,HOMECARE_2_AGARBATTI,2150,2.45
MH_2,HOMECARE_2_AGARBATTI,2151,2.45
MH_2,HOMECARE_2_AGARBATTI,2152,2.45
MH_2,HOMECARE_2_AGARBATTI,2153,2.45
MH_2,HOMECARE_2_AGARBATTI,2201,2.45
MH_2,HOMECARE_2_AGARBATTI,2202,2.45
MH_2,HOMECARE_2_AGARBATTI,2203,2.45
MH_2,HOMECARE_2_AGARBATTI,2204,2.45
MH_2,HOMECARE_2_AGARBATTI,2205,2.45
MH_2,HOMECARE_2_AGARBATTI,2206,2.45
MH_2,HOMECARE_2_AGARBATTI,2207,2.45
MH_2,HOMECARE_2_AGARBATTI,2208,2.45
MH_2,HOMECARE_2_AGARBATTI,2209,2.45
MH_2,HOMECARE_2_AGARBATTI,2210,2.45
MH_2,HOMECARE_2_AGARBATTI,2211,2.45
MH_2,HOMECARE_2_AGARBATTI,2212,2.45
MH_2,HOMECARE_2_AGARBATTI,2213,2.45
MH_2,HOMECARE_2_AGARBATTI,2214,2.45
MH_2,HOMECARE_2_AGARBATTI,2215,2.45
MH_2,HOMECARE_2_AGARBATTI,2216,2.45
MH_2,HOMECARE_2_AGARBATTI,2217,2.45
MH_2,HOMECARE_2_AGARBATTI,2218,2.45
MH_2,HOMECARE_2_AGARBATTI,2219,2.45
MH_2,HOMECARE_2_AGARBATTI,2220,2.45
MH_2,HOMECARE_2_AGARBATTI,2221,2.45
MH_2,HOMECARE_2_AGARBATTI,2222,2.45
MH_2,HOMECARE_2_AGARBATTI,2223,2.45
MH_2,HOMECARE_2_AGARBATTI,2224,2.45
MH_2,HOMECARE_2_AGARBATTI,2225,2.45
MH_2,HOMECARE_2_AGARBATTI,2226,2.45
MH_2,HOMECARE_2_AGARBATTI,2227,2.45
MH_2,HOMECARE_2_AGARBATTI,2228,2.45
MH_2,HOMECARE_2_AGARBATTI,2229,2.45
MH_2,HOMECARE_2_AGARBATTI,2230,2.45
MH_2,HOMECARE_2_AGARBATTI,2231,2.45
MH_2,HOMECARE_2_AGARBATTI,2232,2.45
MH_2,HOMECARE_2_AGARBATTI,2233,2.45
MH_2,HOMECARE_2_AGARBATTI,2234,2.45
MH_2,HOMECARE_2_AGARBATTI,2235,2.45
MH_2,HOMECARE_2_AGARBATTI,2236,2.45
MH_2,HOMECARE_2_AGARBATTI,2237,2.45
MH_2,HOMECARE_2_AGARBATTI,2238,2.45
MH_2,HOMECARE_2_AGARBATTI,2239,2.45
MH_2,HOMECARE_2_AGARBATTI,2240,2.45
MH_2,HOMECARE_2_AGARBATTI,2241,2.45
MH_2,HOMECARE_2_AGARBATTI,2242,2.45
MH_2,HOMECARE_2_AGARBATTI,2243,2.45
MH_2,HOMECARE_2_AGARBATTI,2244,2.45
MH_2,HOMECARE_2_AGARBATTI,2245,2.45
MH_2,HOMECARE_2_AGARBATTI,2246,2.45
MH_2,HOMECARE_2_AGARBATTI,2247,2.45
MH_2,HOMECARE_2_AGARBATTI,2248,2.45
MH_2,HOMECARE_2_AGARBATTI,2249,2.45
MH_2,HOMECARE_2_AGARBATTI,2250,2.45
MH_2,HOMECARE_2_AGARBATTI,2251,2.45
MH_2,HOMECARE_2_AGARBATTI,2252,2.45
MH_2,HOMECARE_2_AGARBATTI,2301,2.45
MH_2,HOMECARE_2_AGARBATTI,2302,2.45
MH_2,HOMECARE_2_AGARBATTI,2303,2.45
MH_2,HOMECARE_2_AGARBATTI,2304,2.45
MH_2,HOMECARE_2_AGARBATTI,2305,2.45
MH_2,HOMECARE_2_AGARBATTI,2306,2.45
MH_2,HOMECARE_2_AGARBATTI,2307,2.45
MH_2,HOMECARE_2_AGARBATTI,2308,2.45
MH_2,HOMECARE_2_AGARBATTI,2309,2.45
MH_2,HOMECARE_2_AGARBATTI,2310,2.45
MH_2,HOMECARE_2_AGARBATTI,2311,2.45
MH_2,HOMECARE_2_AGARBATTI,2312,2.45
MH_2,HOMECARE_2_AGARBATTI,2313,2.45
MH_2,HOMECARE_2_AGARBATTI,2314,2.45
MH_2,HOMECARE_2_AGARBATTI,2315,2.45
MH_2,HOMECARE_2_AGARBATTI,2316,2.45
MH_2,HOMECARE_2_AGARBATTI,2317,2.45
MH_2,HOMECARE_2_AGARBATTI,2318,2.45
MH_2,HOMECARE_2_AGARBATTI,2319,2.45
MH_2,HOMECARE_2_AGARBATTI,2320,2.45
MH_2,HOMECARE_2_AGARBATTI,2321,2.45
MH_2,HOMECARE_2_AGARBATTI,2352,2.45
MH_2,GROCERY_3_ATTA,1801,3.27
MH_2,GROCERY_3_ATTA,1802,3.27
MH_2,GROCERY_3_ATTA,1803,3.27
MH_2,GROCERY_3_ATTA,1804,3.27
MH_2,GROCERY_3_ATTA,1805,3.27
MH_2,GROCERY_3_ATTA,1806,3.27
MH_2,GROCERY_3_ATTA,1807,3.27
MH_2,GROCERY_3_ATTA,1808,3.27
MH_2,GROCERY_3_ATTA,1809,3.27
MH_2,GROCERY_3_ATTA,1810,3.27
MH_2,GROCERY_3_ATTA,1811,3.27
MH_2,GROCERY_3_ATTA,1812,3.27
MH_2,GROCERY_3_ATTA,1813,3.27
MH_2,GROCERY_3_ATTA,1814,3.27
MH_2,GROCERY_3_ATTA,1815,3.27
MH_2,GROCERY_3_ATTA,1816,3.27
MH_2,GROCERY_3_ATTA,1817,3.27
MH_2,GROCERY_3_ATTA,1818,3.27
MH_2,GROCERY_3_ATTA,1819,3.27
MH_2,GROCERY_3_ATTA,1820,3.27
MH_2,GROCERY_3_ATTA,1821,3.27
MH_2,GROCERY_3_ATTA,1822,3.27
MH_2,GROCERY_3_ATTA,1823,3.27
MH_2,GROCERY_3_ATTA,1824,3.27
MH_2,GROCERY_3_ATTA,1825,3.27
MH_2,GROCERY_3_ATTA,1826,3.27
MH_2,GROCERY_3_ATTA,1827,3.27
MH_2,GROCERY_3_ATTA,1828,3.27
MH_2,GROCERY_3_ATTA,1829,3.27
MH_2,GROCERY_3_ATTA,1830,3.27
MH_2,GROCERY_3_ATTA,1831,3.27
MH_2,GROCERY_3_ATTA,1832,3.27
MH_2,GROCERY_3_ATTA,1833,3.27
MH_2,GROCERY_3_ATTA,1834,3.27
MH_2,GROCERY_3_ATTA,1835,3.27
MH_2,GROCERY_3_ATTA,1836,3.27
MH_2,GROCERY_3_ATTA,1837,3.27
MH_2,GROCERY_3_ATTA,1838,3.27
MH_2,GROCERY_3_ATTA,1839,3.27
MH_2,GROCERY_3_ATTA,1840,3.27
MH_2,GROCERY_3_ATTA,1841,3.27
MH_2,GROCERY_3_ATTA,1842,3.27
MH_2,GROCERY_3_ATTA,1843,3.27
MH_2,GROCERY_3_ATTA,1844,3.27
MH_2,GROCERY_3_ATTA,1845,3.27
MH_2,GROCERY_3_ATTA,1846,3.27
MH_2,GROCERY_3_ATTA,1847,3.27
MH_2,GROCERY_3_ATTA,1848,3.27
MH_2,GROCERY_3_ATTA,1849,3.27
MH_2,GROCERY_3_ATTA,1850,3.27
MH_2,GROCERY_3_ATTA,1851,3.27
MH_2,GROCERY_3_ATTA,1852,3.27
MH_2,GROCERY_3_ATTA,1901,3.27
MH_2,GROCERY_3_ATTA,1902,3.27
MH_2,GROCERY_3_ATTA,1903,3.27
MH_2,GROCERY_3_ATTA,1904,3.33
MH_2,GROCERY_3_ATTA,1905,3.33
MH_2,GROCERY_3_ATTA,1906,3.33
MH_2,GROCERY_3_ATTA,1907,3.33
MH_2,GROCERY_3_ATTA,1908,3.33
MH_2,GROCERY_3_ATTA,1909,3.33
MH_2,GROCERY_3_ATTA,1910,3.33
MH_2,GROCERY_3_ATTA,1911,3.33
MH_2,GROCERY_3_ATTA,1912,3.33
MH_2,GROCERY_3_ATTA,1913,3.33
MH_2,GROCERY_3_ATTA,1914,3.33
MH_2,GROCERY_3_ATTA,1915,3.33
MH_2,GROCERY_3_ATTA,1916,3.33
MH_2,GROCERY_3_ATTA,1917,3.33
MH_2,GROCERY_3_ATTA,1918,3.33
MH_2,GROCERY_3_ATTA,1919,3.33
MH_2,GROCERY_3_ATTA,1920,3.33
MH_2,GROCERY_3_ATTA,1921,3.33
MH_2,GROCERY_3_ATTA,1922,3.33
MH_2,GROCERY_3_ATTA,1923,3.33
MH_2,GROCERY_3_ATTA,1924,3.33
MH_2,GROCERY_3_ATTA,1925,3.33
MH_2,GROCERY_3_ATTA,1926,3.33
MH_2,GROCERY_3_ATTA,1927,3.33
MH_2,GROCERY_3_ATTA,1928,3.33
MH_2,GROCERY_3_ATTA,1929,3.33
MH_2,GROCERY_3_ATTA,1930,3.33
MH_2,GROCERY_3_ATTA,1931,3.33
MH_2,GROCERY_3_ATTA,1932,3.33
MH_2,GROCERY_3_ATTA,1933,3.33
MH_2,GROCERY_3_ATTA,1934,3.33
MH_2,GROCERY_3_ATTA,1935,3.33
MH_2,GROCERY_3_ATTA,1936,3.33
MH_2,GROCERY_3_ATTA,1937,3.33
MH_2,GROCERY_3_ATTA,1938,3.33
MH_2,GROCERY_3_ATTA,1939,3.33
MH_2,GROCERY_3_ATTA,1940,3.33
MH_2,GROCERY_3_ATTA,1941,3.33
MH_2,GROCERY_3_ATTA,1942,3.33
MH_2,GROCERY_3_ATTA,1943,3.33
MH_2,GROCERY_3_ATTA,1944,3.33
MH_2,GROCERY_3_ATTA,1945,3.33
MH_2,GROCERY_3_ATTA,1946,3.33
MH_2,GROCERY_3_ATTA,1947,3.33
MH_2,GROCERY_3_ATTA,1948,3.33
MH_2,GROCERY_3_ATTA,1949,3.33
MH_2,GROCERY_3_ATTA,1950,3.33
MH_2,GROCERY_3_ATTA,1951,3.33
MH_2,GROCERY_3_ATTA,1952,3.33
MH_2,GROCERY_3_ATTA,2001,3.33
MH_2,GROCERY_3_ATTA,2002,3.33
MH_2,GROCERY_3_ATTA,2003,3.33
MH_2,GROCERY_3_ATTA,2004,3.33
MH_2,GROCERY_3_ATTA,2005,3.33
MH_2,GROCERY_3_ATTA,2006,3.33
MH_2,GROCERY_3_ATTA,2007,3.33
MH_2,GROCERY_3_ATTA,2008,3.33
MH_2,GROCERY_3_ATTA,2009,3.33
MH_2,GROCERY_3_ATTA,2010,3.33
MH_2,GROCERY_3_ATTA,2011,3.33
MH_2,GROCERY_3_ATTA,2012,3.33
MH_2,GROCERY_3_ATTA,2013,3.33
MH_2,GROCERY_3_ATTA,2014,3.33
MH_2,GROCERY_3_ATTA,2015,3.33
MH_2,GROCERY_3_ATTA,2016,3.33
MH_2,GROCERY_3_ATTA,2017,3.33
MH_2,GROCERY_3_ATTA,2018,3.33
MH_2,GROCERY_3_ATTA,2019,3.33
MH_2,GROCERY_3_ATTA,2020,3.33
MH_2,GROCERY_3_ATTA,2021,3.33
MH_2,GROCERY_3_ATTA,2022,3.33
MH_2,GROCERY_3_ATTA,2023,3.33
MH_2,GROCERY_3_ATTA,2024,3.33
MH_2,GROCERY_3_ATTA,2025,3.33
MH_2,GROCERY_3_ATTA,2026,3.33
MH_2,GROCERY_3_ATTA,2027,3.33
MH_2,GROCERY_3_ATTA,2028,3.33
MH_2,GROCERY_3_ATTA,2029,3.33
MH_2,GROCERY_3_ATTA,2030,3.33
MH_2,GROCERY_3_ATTA,2031,3.33
MH_2,GROCERY_3_ATTA,2032,3.33
MH_2,GROCERY_3_ATTA,2033,3.33
MH_2,GROCERY_3_ATTA,2034,3.33
MH_2,GROCERY_3_ATTA,2035,3.33
MH_2,GROCERY_3_ATTA,2036,3.33
MH_2,GROCERY_3_ATTA,2037,3.33
MH_2,GROCERY_3_ATTA,2038,3.33
MH_2,GROCERY_3_ATTA,2039,3.33
MH_2,GROCERY_3_ATTA,2040,3.33
MH_2,GROCERY_3_ATTA,2041,3.33
MH_2,GROCERY_3_ATTA,2042,3.33
MH_2,GROCERY_3_ATTA,2043,3.33
MH_2,GROCERY_3_ATTA,2044,3.33
MH_2,GROCERY_3_ATTA,2045,3.33
MH_2,GROCERY_3_ATTA,2046,3.33
MH_2,GROCERY_3_ATTA,2047,3.33
MH_2,GROCERY_3_ATTA,2048,3.33
MH_2,GROCERY_3_ATTA,2049,3.33
MH_2,GROCERY_3_ATTA,2050,3.33
MH_2,GROCERY_3_ATTA,2051,3.33
MH_2,GROCERY_3_ATTA,2052,3.33
MH_2,GROCERY_3_ATTA,2053,3.33
MH_2,GROCERY_3_ATTA,2101,3.33
MH_2,GROCERY_3_ATTA,2102,3.33
MH_2,GROCERY_3_ATTA,2103,3.33
MH_2,GROCERY_3_ATTA,2104,3.33
MH_2,GROCERY_3_ATTA,2105,3.33
MH_2,GROCERY_3_ATTA,2106,3.33
MH_2,GROCERY_3_ATTA,2107,3.33
MH_2,GROCERY_3_ATTA,2108,3.33
MH_2,GROCERY_3_ATTA,2109,3.33
MH_2,GROCERY_3_ATTA,2110,3.33
MH_2,GROCERY_3_ATTA,2111,3.33
MH_2,GROCERY_3_ATTA,2112,3.33
MH_2,GROCERY_3_ATTA,2113,3.33
MH_2,GROCERY_3_ATTA,2114,3.33
MH_2,GROCERY_3_ATTA,2115,3.33
MH_2,GROCERY_3_ATTA,2116,3.33
MH_2,GROCERY_3_ATTA,2117,3.33
MH_2,GROCERY_3_ATTA,2118,3.33
MH_2,GROCERY_3_ATTA,2119,3.33
MH_2,GROCERY_3_ATTA,2120,3.33
MH_2,GROCERY_3_ATTA,2121,3.33
MH_2,GROCERY_3_ATTA,2122,3.33
MH_2,GROCERY_3_ATTA,2123,3.33
MH_2,GROCERY_3_ATTA,2124,3.33
MH_2,GROCERY_3_ATTA,2125,3.33
MH_2,GROCERY_3_ATTA,2126,3.33
MH_2,GROCERY_3_ATTA,2127,3.33
MH_2,GROCERY_3_ATTA,2128,3.33
MH_2,GROCERY_3_ATTA,2129,3.33
MH_2,GROCERY_3_ATTA,2130,3.33
MH_2,GROCERY_3_ATTA,2131,3.33
MH_2,GROCERY_3_ATTA,2132,3.33
MH_2,GROCERY_3_ATTA,2133,3.33
MH_2,GROCERY_3_ATTA,2134,3.33
MH_2,GROCERY_3_ATTA,2135,3.33
MH_2,GROCERY_3_ATTA,2136,3.33
MH_2,GROCERY_3_ATTA,2137,3.33
MH_2,GROCERY_3_ATTA,2138,3.33
MH_2,GROCERY_3_ATTA,2139,3.33
MH_2,GROCERY_3_ATTA,2140,3.33
MH_2,GROCERY_3_ATTA,2141,3.33
MH_2,GROCERY_3_ATTA,2142,3.33
MH_2,GROCERY_3_ATTA,2143,3.33
MH_2,GROCERY_3_ATTA,2144,3.33
MH_2,GROCERY_3_ATTA,2145,3.33
MH_2,GROCERY_3_ATTA,2146,3.33
MH_2,GROCERY_3_ATTA,2147,3.33
MH_2,GROCERY_3_ATTA,2148,3.33
MH_2,GROCERY_3_ATTA,2149,3.33
MH_2,GROCERY_3_ATTA,2150,3.33
MH_2,GROCERY_3_ATTA,2151,3.33
MH_2,GROCERY_3_ATTA,2152,3.33
MH_2,GROCERY_3_ATTA,2153,3.33
MH_2,GROCERY_3_ATTA,2201,3.33
MH_2,GROCERY_3_ATTA,2202,3.33
MH_2,GROCERY_3_ATTA,2203,3.33
MH_2,GROCERY_3_ATTA,2204,3.33
MH_2,GROCERY_3_ATTA,2205,3.33
MH_2,GROCERY_3_ATTA,2206,3.33
MH_2,GROCERY_3_ATTA,2207,3.33
MH_2,GROCERY_3_ATTA,2208,3.33
MH_2,GROCERY_3_ATTA,2209,3.33
MH_2,GROCERY_3_ATTA,2210,3.33
MH_2,GROCERY_3_ATTA,2211,3.33
MH_2,GROCERY_3_ATTA,2212,3.33
MH_2,GROCERY_3_ATTA,2213,3.33
MH_2,GROCERY_3_ATTA,2214,3.33
MH_2,GROCERY_3_ATTA,2215,3.33
MH_2,GROCERY_3_ATTA,2216,3.33
MH_2,GROCERY_3_ATTA,2217,3.33
MH_2,GROCERY_3_ATTA,2218,3.33
MH_2,GROCERY_3_ATTA,2219,3.33
MH_2,GROCERY_3_ATTA,2220,3.33
MH_2,GROCERY_3_ATTA,2221,3.33
MH_2,GROCERY_3_ATTA,2222,3.33
MH_2,GROCERY_3_ATTA,2223,3.33
MH_2,GROCERY_3_ATTA,2224,3.33
MH_2,GROCERY_3_ATTA,2225,3.33
MH_2,GROCERY_3_ATTA,2226,3.33
MH_2,GROCERY_3_ATTA,2227,3.33
MH_2,GROCERY_3_ATTA,2228,3.33
MH_2,GROCERY_3_ATTA,2229,3.33
MH_2,GROCERY_3_ATTA,2230,3.33
MH_2,GROCERY_3_ATTA,2231,3.33
MH_2,GROCERY_3_ATTA,2232,3.33
MH_2,GROCERY_3_ATTA,2233,3.33
MH_2,GROCERY_3_ATTA,2234,3.33
MH_2,GROCERY_3_ATTA,2235,3.33
MH_2,GROCERY_3_ATTA,2236,3.33
MH_2,GROCERY_3_ATTA,2237,3.33
MH_2,GROCERY_3_ATTA,2238,3.33
MH_2,GROCERY_3_ATTA,2239,3.33
MH_2,GROCERY_3_ATTA,2240,3.33
MH_2,GROCERY_3_ATTA,2241,3.33
MH_2,GROCERY_3_ATTA,2242,3.33
MH_2,GROCERY_3_ATTA,2243,3.33
MH_2,GROCERY_3_ATTA,2244,3.33
MH_2,GROCERY_3_ATTA,2245,3.33
MH_2,GROCERY_3_ATTA,2246,3.33
MH_2,GROCERY_3_ATTA,2247,3.33
MH_2,GROCERY_3_ATTA,2248,3.33
MH_2,GROCERY_3_ATTA,2249,3.33
MH_2,GROCERY_3_ATTA,2250,3.33
MH_2,GROCERY_3_ATTA,2251,3.33
MH_2,GROCERY_3_ATTA,2252,3.33
MH_2,GROCERY_3_ATTA,2301,3.33
